"Index"	"date"	"asset"	"price"
236	"Dec 2010"	"DEMIX.Adjusted"	0
237	"Jan 2011"	"DEMIX.Adjusted"	-0.0084360804672291
238	"Feb 2011"	"DEMIX.Adjusted"	-0.00259571706683959
239	"Mar 2011"	"DEMIX.Adjusted"	0
240	"Apr 2011"	"DEMIX.Adjusted"	0
241	"May 2011"	"DEMIX.Adjusted"	-0.0377818403412554
242	"Jun 2011"	"DEMIX.Adjusted"	-0.0658135283363803
243	"Jul 2011"	"DEMIX.Adjusted"	-0.08897014015844
244	"Aug 2011"	"DEMIX.Adjusted"	-0.165143205362584
245	"Sep 2011"	"DEMIX.Adjusted"	-0.303473491773309
246	"Oct 2011"	"DEMIX.Adjusted"	-0.207190737355271
247	"Nov 2011"	"DEMIX.Adjusted"	-0.23217550274223
248	"Dec 2011"	"DEMIX.Adjusted"	-0.254722730042657
249	"Jan 2012"	"DEMIX.Adjusted"	-0.178549664838513
250	"Feb 2012"	"DEMIX.Adjusted"	-0.140158439975624
251	"Mar 2012"	"DEMIX.Adjusted"	-0.16453382084095
252	"Apr 2012"	"DEMIX.Adjusted"	-0.182815356489945
253	"May 2012"	"DEMIX.Adjusted"	-0.294942108470445
254	"Jun 2012"	"DEMIX.Adjusted"	-0.262644728823888
255	"Jul 2012"	"DEMIX.Adjusted"	-0.25350396099939
256	"Aug 2012"	"DEMIX.Adjusted"	-0.241925655088361
257	"Sep 2012"	"DEMIX.Adjusted"	-0.192565508836075
258	"Oct 2012"	"DEMIX.Adjusted"	-0.193174893357709
259	"Nov 2012"	"DEMIX.Adjusted"	-0.187081048141377
260	"Dec 2012"	"DEMIX.Adjusted"	-0.130408287629494
261	"Jan 2013"	"DEMIX.Adjusted"	-0.105423522242535
262	"Feb 2013"	"DEMIX.Adjusted"	-0.112736136502133
263	"Mar 2013"	"DEMIX.Adjusted"	-0.111517367458866
264	"Apr 2013"	"DEMIX.Adjusted"	-0.0962827544180377
265	"May 2013"	"DEMIX.Adjusted"	-0.102985984156002
266	"Jun 2013"	"DEMIX.Adjusted"	-0.157221206581353
267	"Jul 2013"	"DEMIX.Adjusted"	-0.120048750761731
268	"Aug 2013"	"DEMIX.Adjusted"	-0.126142595978062
269	"Sep 2013"	"DEMIX.Adjusted"	-0.0426569165143201
270	"Oct 2013"	"DEMIX.Adjusted"	-0.00487507617306493
271	"Nov 2013"	"DEMIX.Adjusted"	-0.0127970749542959
272	"Dec 2013"	"DEMIX.Adjusted"	-0.00853138330286374
273	"Jan 2014"	"DEMIX.Adjusted"	-0.0761730652041435
274	"Feb 2014"	"DEMIX.Adjusted"	-0.0396099939061543
275	"Mar 2014"	"DEMIX.Adjusted"	-0.022547227300426
276	"Apr 2014"	"DEMIX.Adjusted"	-0.018281535648994
277	"May 2014"	"DEMIX.Adjusted"	0
278	"Jun 2014"	"DEMIX.Adjusted"	0
279	"Jul 2014"	"DEMIX.Adjusted"	0
280	"Aug 2014"	"DEMIX.Adjusted"	0
281	"Sep 2014"	"DEMIX.Adjusted"	-0.0171176145775814
282	"Feb 2010"	"ACFFX.Adjusted"	NA
283	"Mar 2010"	"ACFFX.Adjusted"	0
284	"Apr 2010"	"ACFFX.Adjusted"	0
285	"May 2010"	"ACFFX.Adjusted"	-0.0815098468271335
286	"Jun 2010"	"ACFFX.Adjusted"	-0.075492341356674
287	"Jul 2010"	"ACFFX.Adjusted"	-0.0120350109409192
288	"Aug 2010"	"ACFFX.Adjusted"	-0.0180525164113786
289	"Sep 2010"	"ACFFX.Adjusted"	0
290	"Oct 2010"	"ACFFX.Adjusted"	0
